household_id,geo_lat,geo_lon,village_id,season,year,age,gender,education_level,land_holding_size,mobile_money_txn_count,agri_input_spend,previous_loan_default,credit_access_score,psychometric_resilience,credit_score_label,soil_ph,soil_texture,bulk_density,soc_percent,land_cover_type,ndvi,evi,lst_day,rainfall_mm,soc_class_label,model_partition,data_source,proxy_flag,explainability_tag,timestamp,satellite_id,region_code
HH_03627,27.353345170627588,83.62334916439731,VLG_023,Kharif,2023,33,F,Graduate+,1.58,6,667.24,0,0.37,0.18,Low,6.68,Loamy,1.52,0.95,Water,0.839,0.378,31.2,542.9,Medium,train,synthetic,0,"ndvi,soc_percent",2022-06-01 03:00:00,Sentinel-2,MP-GWL
HH_03628,26.962974066045675,77.83461149264079,VLG_090,Kharif,2025,34,F,Primary,10.09,10,1169.52,0,0.023,0.607,High,7.03,Clayey,1.13,0.98,Forest,0.566,0.428,39.2,717.7,Low,train,synthetic,0,"age,txn_count",2022-06-01 04:00:00,Sentinel-2,UP-KNP
HH_03629,26.13664467545339,81.86755720281909,VLG_047,Zaid,2022,18,F,Graduate+,1.67,7,362.66,0,0.057,0.408,Medium,6.71,Loamy,1.28,0.84,Agriculture,0.657,0.453,26.2,434.0,Medium,test,satellite,0,"ndvi,soc_percent",2022-06-01 05:00:00,Landsat-8,UP-KNP
HH_03630,26.751328819694212,81.74219632447397,VLG_029,Kharif,2024,38,F,Primary,0.0,8,712.71,0,0.249,0.675,Medium,6.26,Sandy,1.23,0.31,Water,0.708,0.498,28.7,475.1,Medium,train,synthetic,0,"age,txn_count",2022-06-01 06:00:00,Landsat-8,RJ-BHL
HH_03631,23.76024283712246,77.2149354885964,VLG_014,Zaid,2022,64,M,Secondary,5.41,5,1175.28,1,0.144,0.218,High,6.43,Loamy,1.18,1.16,Agriculture,0.751,0.477,38.8,403.3,Medium,train,synthetic,0,"age,txn_count",2022-06-01 07:00:00,Landsat-8,UP-KNP
HH_03632,25.29161797293788,75.3479919986835,VLG_046,Kharif,2024,60,M,Primary,0.54,11,1955.16,0,0.289,0.787,Medium,6.95,Loamy,1.36,1.12,Agriculture,0.304,0.404,31.1,930.9,High,train,satellite,0,"ndvi,soc_percent",2022-06-01 08:00:00,Sentinel-2,BR-PTN
HH_03633,24.756096936743905,79.09249573785397,VLG_043,Rabi,2024,39,F,Primary,2.33,7,475.81,0,0.478,0.75,Medium,5.32,Clayey,1.28,0.43,Agriculture,0.233,0.311,31.7,776.8,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-01 09:00:00,Sentinel-2,BR-PTN
HH_03634,23.468882631285084,77.8919315196587,VLG_097,Kharif,2025,22,M,Primary,1.45,15,321.28,0,0.373,0.678,Medium,6.55,Loamy,1.18,-0.04,Agriculture,0.435,0.326,41.7,533.6,Medium,train,synthetic,0,"age,txn_count",2022-06-01 10:00:00,Landsat-8,RJ-BHL
HH_03635,25.43065242607462,83.08977749613709,VLG_026,Kharif,2024,53,M,Primary,0.79,8,481.17,0,0.052,0.529,High,6.56,Clayey,1.25,1.62,Agriculture,0.267,0.297,44.1,970.5,Low,test,satellite,0,"age,txn_count",2022-06-01 11:00:00,MODIS,BR-PTN
HH_03636,27.603698251713176,83.00364188455345,VLG_083,Zaid,2024,38,M,Secondary,0.66,6,42.35,0,0.415,0.584,High,5.91,Clayey,1.37,0.58,Barren,0.713,0.567,38.2,785.9,Medium,test,satellite,0,"psychometric_resilience,agri_input_spend",2022-06-01 12:00:00,Landsat-8,MH-NGP
HH_03637,23.200295595253472,79.57023952192625,VLG_063,Rabi,2023,26,M,Secondary,5.28,8,435.58,0,0.136,0.679,Low,7.1,Loamy,1.4,0.38,Agriculture,0.799,0.381,29.8,755.8,Medium,validation,synthetic,0,"ndvi,soc_percent",2022-06-01 13:00:00,Sentinel-2,BR-PTN
HH_03638,24.45730456746897,81.06512225323219,VLG_040,Rabi,2024,44,M,Secondary,4.86,10,524.61,0,0.317,0.697,Medium,6.31,Clayey,1.46,-0.07,Agriculture,0.614,0.163,33.5,589.8,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-01 14:00:00,MODIS,UP-KNP
HH_03639,24.03770468102852,81.04259515986925,VLG_095,Zaid,2023,29,M,None,1.44,10,2746.32,1,0.149,0.598,Medium,6.8,Clayey,1.33,0.65,Agriculture,0.44,0.271,24.4,710.3,Low,train,survey,0,"age,txn_count",2022-06-01 15:00:00,Sentinel-2,MP-GWL
HH_03640,24.190733268328483,83.27158148427623,VLG_067,Zaid,2023,35,M,Graduate+,0.6,7,988.56,0,0.07,0.413,High,6.49,Clayey,1.25,0.97,Forest,0.411,0.213,32.5,721.3,Low,train,satellite,0,"ndvi,soc_percent",2022-06-01 16:00:00,MODIS,MH-NGP
HH_03641,27.542172759396877,79.25002414123198,VLG_004,Rabi,2022,52,F,Secondary,0.22,13,417.06,1,0.512,0.816,Low,6.07,Sandy,1.24,1.37,Agriculture,0.561,0.151,33.5,399.3,High,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-01 17:00:00,MODIS,MP-GWL
HH_03642,25.34034527117145,77.7544667979051,VLG_052,Zaid,2022,32,M,None,0.34,11,612.4,0,0.436,0.578,Medium,6.88,Clayey,1.35,0.69,Agriculture,0.813,0.287,30.8,647.7,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-01 18:00:00,MODIS,UP-KNP
HH_03643,25.331497064699093,77.65034918140547,VLG_007,Rabi,2025,61,F,Secondary,1.48,4,509.72,0,0.085,0.868,Medium,7.33,Loamy,1.43,0.25,Barren,0.309,0.123,32.2,587.9,Low,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-01 19:00:00,Sentinel-2,UP-KNP
HH_03644,26.80287821227641,80.36192279282204,VLG_021,Kharif,2025,47,F,None,0.74,10,524.82,0,0.206,0.161,High,5.78,Sandy,1.1,0.93,Forest,0.758,0.312,40.7,603.8,Medium,train,synthetic,0,"ndvi,soc_percent",2022-06-01 20:00:00,Sentinel-2,MH-NGP
HH_03645,23.77246102002463,79.49148202732212,VLG_006,Kharif,2025,62,F,None,0.09,10,1182.94,0,0.107,0.485,Medium,6.51,Sandy,1.3,0.89,Agriculture,0.358,0.106,30.6,731.2,Medium,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-01 21:00:00,Sentinel-2,RJ-BHL
HH_03646,25.436326770500255,79.40120770984936,VLG_021,Rabi,2024,50,M,Primary,1.21,13,366.51,0,0.347,0.692,Medium,5.94,Sandy,1.17,0.59,Agriculture,0.354,0.471,32.8,800.8,Medium,train,synthetic,0,"age,txn_count",2022-06-01 22:00:00,MODIS,BR-PTN
HH_03647,25.1499260706053,75.91137339089707,VLG_045,Rabi,2022,53,F,Primary,2.74,9,304.51,0,0.154,0.48,High,6.41,Clayey,1.31,0.7,Water,0.33,0.31,32.8,418.9,Medium,train,synthetic,1,"age,txn_count",2022-06-01 23:00:00,Landsat-8,RJ-BHL
HH_03648,25.98455345273328,82.18603740690196,VLG_029,Kharif,2024,57,M,None,4.45,6,1697.27,1,0.258,0.515,Low,6.6,Clayey,1.47,0.85,Barren,0.305,0.102,35.3,474.6,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-02 00:00:00,MODIS,RJ-BHL
HH_03649,27.997788516252193,77.13736687981911,VLG_015,Kharif,2022,47,M,Primary,1.76,9,1021.31,1,0.655,0.513,Low,6.5,Sandy,1.12,1.04,Agriculture,0.255,0.589,31.8,572.9,Medium,test,synthetic,0,"ndvi,soc_percent",2022-06-02 01:00:00,Landsat-8,RJ-BHL
HH_03650,26.847244470410235,76.96953630208722,VLG_078,Rabi,2024,43,F,Graduate+,2.57,13,82.53,0,0.068,0.64,Medium,6.07,Clayey,1.13,0.97,Forest,0.822,0.155,31.1,749.0,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-02 02:00:00,Sentinel-2,UP-KNP
HH_03651,24.989328515087138,79.12758320277393,VLG_004,Zaid,2025,38,M,None,0.91,11,929.68,0,0.408,0.543,Low,6.66,Clayey,1.45,0.88,Agriculture,0.276,0.348,36.9,526.8,High,train,synthetic,0,"age,txn_count",2022-06-02 03:00:00,Landsat-8,MH-NGP
HH_03652,27.137765261370234,77.27778341617801,VLG_066,Zaid,2022,54,M,None,1.37,7,313.85,0,0.198,0.561,Medium,6.82,Loamy,1.33,0.81,Agriculture,0.365,0.109,30.8,460.9,Low,test,synthetic,1,"age,txn_count",2022-06-02 04:00:00,Sentinel-2,UP-KNP
HH_03653,23.8535418165624,80.83858267308015,VLG_022,Rabi,2022,60,M,Graduate+,2.62,10,251.99,0,0.206,0.503,Medium,5.88,Sandy,1.3,1.38,Forest,0.748,0.613,29.9,648.4,Medium,train,satellite,0,"age,txn_count",2022-06-02 05:00:00,Sentinel-2,RJ-BHL
HH_03654,23.1523184315448,78.71463339334471,VLG_060,Zaid,2023,48,M,Primary,2.6,12,1866.69,0,0.264,0.202,Medium,6.64,Sandy,1.39,0.96,Agriculture,0.26,0.257,33.1,281.9,High,validation,survey,0,"age,txn_count",2022-06-02 06:00:00,Landsat-8,UP-KNP
HH_03655,24.022241862321366,79.4891172259279,VLG_073,Kharif,2022,34,M,Secondary,1.11,14,414.05,0,0.221,0.719,Low,6.92,Clayey,1.48,1.13,Agriculture,0.332,0.53,31.8,612.5,High,test,synthetic,0,"age,txn_count",2022-06-02 07:00:00,MODIS,UP-KNP
HH_03656,24.702057780571298,80.37169321604028,VLG_004,Kharif,2022,34,F,None,1.57,7,660.95,0,0.2,0.401,Medium,7.08,Loamy,1.33,1.06,Agriculture,0.361,0.21,31.5,945.3,Low,train,synthetic,0,"age,txn_count",2022-06-02 08:00:00,Sentinel-2,RJ-BHL
HH_03657,25.5529037872978,77.03535522481805,VLG_022,Zaid,2024,51,M,Primary,5.15,11,844.49,0,0.316,0.449,Medium,6.4,Clayey,1.3,0.91,Barren,0.655,0.673,35.9,668.3,Low,train,synthetic,0,"ndvi,soc_percent",2022-06-02 09:00:00,Sentinel-2,BR-PTN
HH_03658,26.075645702705998,76.5575162286553,VLG_078,Rabi,2025,41,M,Primary,2.0,8,1915.28,0,0.452,0.588,Low,5.47,Sandy,1.11,1.25,Agriculture,0.726,0.591,28.8,481.4,Medium,test,survey,0,"ndvi,soc_percent",2022-06-02 10:00:00,Landsat-8,MH-NGP
HH_03659,27.55302858607211,83.80421902873604,VLG_081,Kharif,2023,50,F,Graduate+,2.06,13,304.02,0,0.198,0.566,Low,6.27,Loamy,1.21,0.57,Barren,0.674,0.134,27.6,615.0,High,train,synthetic,0,"age,txn_count",2022-06-02 11:00:00,MODIS,BR-PTN
HH_03660,25.549270047752287,79.3372370283142,VLG_024,Kharif,2024,21,F,Primary,3.07,8,1059.82,0,0.463,0.294,Low,7.59,Clayey,1.11,1.05,Agriculture,0.557,0.159,34.4,488.9,Low,test,satellite,0,"psychometric_resilience,agri_input_spend",2022-06-02 12:00:00,Landsat-8,MH-NGP
HH_03661,25.506378223128646,79.1209360963254,VLG_007,Kharif,2022,26,F,Primary,0.24,12,911.31,0,0.328,0.525,Low,5.71,Clayey,1.3,0.41,Forest,0.897,0.182,35.3,407.8,Low,train,satellite,0,"ndvi,soc_percent",2022-06-02 13:00:00,Landsat-8,MP-GWL
HH_03662,23.25121504911491,75.35612150272841,VLG_094,Zaid,2024,19,F,Graduate+,1.48,8,1110.62,0,0.192,0.26,High,5.83,Sandy,1.44,0.82,Agriculture,0.692,0.408,32.6,543.3,Low,train,synthetic,0,"ndvi,soc_percent",2022-06-02 14:00:00,MODIS,BR-PTN
HH_03663,23.17455776328112,79.97976302587394,VLG_020,Rabi,2025,52,F,Graduate+,6.41,9,978.95,0,0.152,0.512,Low,6.4,Clayey,1.26,0.22,Agriculture,0.392,0.665,26.5,479.6,High,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-02 15:00:00,Sentinel-2,MH-NGP
HH_03664,25.75579980958186,80.54169721611,VLG_001,Zaid,2023,55,F,None,0.9,9,672.99,0,0.104,0.841,Medium,6.08,Loamy,1.35,0.42,Barren,0.801,0.456,43.3,807.4,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-02 16:00:00,Sentinel-2,MP-GWL
HH_03665,25.19089306624172,80.58840870954667,VLG_021,Rabi,2024,62,M,Secondary,0.7,14,834.13,1,0.201,0.693,Medium,6.08,Loamy,1.39,0.67,Barren,0.577,0.253,34.3,886.3,Medium,train,synthetic,0,"age,txn_count",2022-06-02 17:00:00,MODIS,RJ-BHL
HH_03666,27.195901974901492,82.07031169322885,VLG_071,Rabi,2022,32,F,Primary,1.84,8,2290.21,0,0.139,0.395,Medium,6.0,Sandy,1.34,1.35,Agriculture,0.78,0.383,34.1,582.5,Medium,validation,synthetic,0,"age,txn_count",2022-06-02 18:00:00,Landsat-8,UP-KNP
HH_03667,23.803397923559224,76.77481834991012,VLG_086,Zaid,2024,60,F,Primary,0.5,9,1061.77,0,0.392,0.704,High,6.06,Sandy,1.29,0.75,Agriculture,0.205,0.232,26.3,546.4,Medium,train,synthetic,0,"age,txn_count",2022-06-02 19:00:00,Sentinel-2,MH-NGP
HH_03668,23.12485831058525,77.52223134230618,VLG_095,Kharif,2022,59,F,Primary,1.62,6,988.83,0,0.552,0.622,Medium,6.2,Sandy,1.16,1.02,Forest,0.732,0.668,29.9,653.1,Medium,test,satellite,0,"psychometric_resilience,agri_input_spend",2022-06-02 20:00:00,Sentinel-2,UP-KNP
HH_03669,25.24519383965063,83.10730465230412,VLG_071,Rabi,2023,20,F,Primary,0.34,8,441.49,0,0.411,0.66,Medium,6.82,Clayey,1.37,1.25,Agriculture,0.622,0.641,34.6,491.0,Medium,train,synthetic,0,"age,txn_count",2022-06-02 21:00:00,Landsat-8,BR-PTN
HH_03670,24.187392783761286,84.47170616843394,VLG_067,Zaid,2023,48,M,None,1.73,6,2656.14,0,0.165,0.727,Low,7.92,Sandy,1.42,0.73,Barren,0.719,0.673,35.1,572.5,Medium,train,survey,0,"psychometric_resilience,agri_input_spend",2022-06-02 22:00:00,Sentinel-2,UP-KNP
HH_03671,23.248071866694186,76.3593274736732,VLG_063,Kharif,2024,58,M,Primary,1.84,8,997.16,0,0.394,0.716,High,6.79,Clayey,1.3,1.32,Barren,0.704,0.684,29.6,609.2,Medium,train,synthetic,0,"ndvi,soc_percent",2022-06-02 23:00:00,Landsat-8,BR-PTN
HH_03672,26.622991434238145,79.97649554505219,VLG_093,Rabi,2023,59,F,Primary,1.08,11,1426.09,0,0.17,0.592,Low,6.63,Clayey,1.27,0.79,Agriculture,0.3,0.165,41.5,489.1,High,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-03 00:00:00,MODIS,RJ-BHL
HH_03673,23.557964999786236,77.14176252739587,VLG_018,Rabi,2025,40,M,None,0.96,11,308.81,1,0.122,0.629,Low,7.02,Loamy,1.38,0.49,Barren,0.772,0.673,34.5,427.0,Medium,train,satellite,0,"ndvi,soc_percent",2022-06-03 01:00:00,MODIS,UP-KNP
HH_03674,26.041597500038858,75.60073168354982,VLG_086,Kharif,2024,29,F,Primary,0.56,12,557.04,1,0.127,0.264,Medium,6.68,Sandy,1.33,1.13,Barren,0.216,0.471,29.0,648.3,Low,train,satellite,0,"ndvi,soc_percent",2022-06-03 02:00:00,MODIS,BR-PTN
HH_03675,24.405248750834446,78.25503338126136,VLG_081,Rabi,2022,25,M,Graduate+,0.8,13,412.67,1,0.524,0.573,High,7.22,Loamy,1.46,0.99,Agriculture,0.519,0.267,28.6,663.8,Medium,test,satellite,0,"psychometric_resilience,agri_input_spend",2022-06-03 03:00:00,MODIS,MH-NGP
HH_03676,23.86748025177511,76.43687625184212,VLG_052,Zaid,2024,38,F,Secondary,1.38,5,1230.86,0,0.225,0.478,Medium,6.69,Sandy,1.25,0.71,Agriculture,0.379,0.398,28.0,459.0,Medium,train,survey,1,"psychometric_resilience,agri_input_spend",2022-06-03 04:00:00,Sentinel-2,UP-KNP
HH_03677,24.898757614596587,82.09933073434246,VLG_092,Rabi,2022,38,F,Primary,0.57,6,216.6,0,0.216,0.245,Medium,5.55,Clayey,1.37,0.51,Agriculture,0.61,0.152,26.7,669.6,High,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-06-03 05:00:00,Landsat-8,BR-PTN
HH_03678,27.00722888111477,80.33725413671445,VLG_086,Rabi,2023,49,M,Graduate+,3.05,11,1251.53,0,0.169,0.759,Low,6.91,Loamy,1.34,1.1,Forest,0.719,0.262,31.8,563.7,High,train,synthetic,0,"age,txn_count",2022-06-03 06:00:00,MODIS,MH-NGP
HH_03679,24.960467884522863,76.4383447099031,VLG_096,Kharif,2022,34,M,Primary,2.47,9,1211.18,0,0.585,0.396,High,6.37,Sandy,1.3,0.47,Water,0.841,0.495,33.5,530.7,Medium,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-06-03 07:00:00,MODIS,UP-KNP
HH_03680,26.753848246055277,75.09241588405514,VLG_051,Zaid,2022,54,M,None,0.63,11,140.85,0,0.133,0.131,Medium,6.51,Sandy,1.24,0.15,Agriculture,0.258,0.268,39.7,333.1,Medium,train,synthetic,0,"age,txn_count",2022-06-03 08:00:00,Sentinel-2,UP-KNP
HH_03681,23.627431483995753,83.08157049024213,VLG_046,Kharif,2022,41,F,Primary,0.21,11,1172.09,0,0.72,0.337,Low,5.96,Loamy,1.38,1.15,Water,0.607,0.3,35.7,703.5,High,train,synthetic,0,"age,txn_count",2022-06-03 09:00:00,Sentinel-2,MP-GWL
HH_03682,26.863857098325397,76.76194406164248,VLG_081,Zaid,2022,25,F,None,0.0,8,617.24,0,0.283,0.62,Low,6.94,Clayey,1.46,1.06,Agriculture,0.449,0.514,37.9,559.1,Medium,train,synthetic,0,"ndvi,soc_percent",2022-06-03 10:00:00,MODIS,UP-KNP
HH_03683,24.184666624533243,81.06216642220767,VLG_053,Kharif,2025,35,M,Secondary,1.82,12,2725.71,0,0.218,0.275,Medium,6.09,Loamy,1.1,1.0,Forest,0.378,0.292,29.5,567.3,Low,train,synthetic,0,"age,txn_count",2022-06-03 11:00:00,Landsat-8,MH-NGP
HH_03684,26.386965649444363,78.36921913076746,VLG_043,Rabi,2022,28,M,Graduate+,0.47,13,1337.74,1,0.232,0.913,Medium,6.1,Loamy,1.32,0.72,Forest,0.257,0.118,33.8,688.3,Low,train,synthetic,1,"ndvi,soc_percent",2022-06-03 12:00:00,MODIS,MH-NGP
HH_03685,25.828907774204982,80.85485938315036,VLG_096,Zaid,2024,27,F,Primary,0.03,13,604.48,0,0.015,0.705,Low,7.04,Sandy,1.36,1.01,Agriculture,0.36,0.451,32.0,805.0,Low,train,survey,0,"ndvi,soc_percent",2022-06-03 13:00:00,MODIS,UP-KNP
HH_03686,27.645723586058438,78.15653626982323,VLG_006,Zaid,2025,43,F,Primary,0.89,14,893.12,0,0.278,0.474,Low,5.87,Loamy,1.22,0.57,Agriculture,0.523,0.639,26.2,525.3,Medium,validation,synthetic,0,"age,txn_count",2022-06-03 14:00:00,Sentinel-2,MH-NGP
HH_03687,24.93661258987657,75.86939560692254,VLG_091,Rabi,2022,64,M,Primary,6.54,8,1529.08,0,0.285,0.682,Medium,7.16,Loamy,1.34,0.85,Agriculture,0.204,0.593,35.2,627.4,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-03 15:00:00,Landsat-8,BR-PTN
HH_03688,23.3308259441722,77.22950008557754,VLG_000,Kharif,2022,23,M,None,2.34,12,173.0,0,0.137,0.931,Medium,7.36,Loamy,1.34,1.33,Barren,0.61,0.32,37.6,851.4,Medium,train,satellite,0,"age,txn_count",2022-06-03 16:00:00,Landsat-8,MH-NGP
HH_03689,23.095777427756264,76.88058566479076,VLG_062,Zaid,2022,34,F,Secondary,3.9,11,800.62,0,0.78,0.832,Low,7.03,Loamy,1.37,0.79,Forest,0.273,0.208,29.2,646.3,Low,train,satellite,0,"age,txn_count",2022-06-03 17:00:00,Landsat-8,RJ-BHL
HH_03690,27.134292804863765,79.28019352439644,VLG_097,Rabi,2025,40,F,Secondary,0.31,8,1476.96,1,0.44,0.707,Low,6.08,Loamy,1.27,0.94,Forest,0.603,0.181,38.0,559.3,Medium,test,synthetic,0,"ndvi,soc_percent",2022-06-03 18:00:00,Landsat-8,RJ-BHL
HH_03691,25.62367818830716,81.58283783426157,VLG_038,Rabi,2022,59,F,None,0.15,7,669.18,0,0.122,0.526,Medium,6.51,Clayey,1.17,0.4,Agriculture,0.464,0.3,34.3,873.2,Medium,validation,synthetic,0,"age,txn_count",2022-06-03 19:00:00,Sentinel-2,RJ-BHL
HH_03692,26.876220259174747,77.63806074946358,VLG_018,Zaid,2022,54,F,Secondary,0.02,7,1166.77,0,0.168,0.439,Medium,6.53,Loamy,1.3,0.66,Agriculture,0.742,0.181,30.9,405.3,Low,train,satellite,1,"ndvi,soc_percent",2022-06-03 20:00:00,Sentinel-2,MP-GWL
HH_03693,24.172128000057572,75.12069935300617,VLG_030,Zaid,2022,45,F,None,6.23,11,767.67,0,0.422,0.324,Medium,5.85,Loamy,1.43,0.73,Agriculture,0.507,0.489,35.3,644.7,High,train,synthetic,0,"age,txn_count",2022-06-03 21:00:00,MODIS,UP-KNP
HH_03694,24.72541872756617,80.18937364264757,VLG_076,Zaid,2023,33,F,Graduate+,0.71,9,152.07,0,0.392,0.64,Medium,6.57,Clayey,1.39,1.13,Agriculture,0.86,0.685,39.5,529.7,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-03 22:00:00,Landsat-8,UP-KNP
HH_03695,23.150519361056595,81.05759489358972,VLG_023,Rabi,2024,29,F,Primary,1.23,10,1255.98,1,0.137,0.557,High,5.58,Sandy,1.17,1.42,Agriculture,0.428,0.139,41.4,691.6,Low,train,synthetic,0,"age,txn_count",2022-06-03 23:00:00,MODIS,UP-KNP
HH_03696,27.807461622870562,84.6287049400181,VLG_068,Kharif,2022,38,M,Secondary,1.0,11,1881.39,0,0.218,0.558,Low,6.44,Clayey,1.28,0.9,Barren,0.58,0.319,32.9,673.9,Medium,train,survey,0,"psychometric_resilience,agri_input_spend",2022-06-04 00:00:00,MODIS,RJ-BHL
HH_03697,26.339339533504067,80.89470803093246,VLG_086,Kharif,2024,41,M,None,2.62,10,288.71,0,0.208,0.736,Low,6.51,Loamy,1.29,0.28,Forest,0.712,0.693,37.6,69.6,Low,train,synthetic,1,"ndvi,soc_percent",2022-06-04 01:00:00,Landsat-8,MP-GWL
HH_03698,27.66602543879653,79.71172559378142,VLG_082,Zaid,2023,45,M,Primary,0.74,8,900.71,1,0.388,0.562,Low,6.55,Loamy,1.36,0.45,Agriculture,0.353,0.113,40.0,754.9,Low,train,synthetic,0,"age,txn_count",2022-06-04 02:00:00,Landsat-8,RJ-BHL
HH_03699,24.327482037145362,80.73401625897704,VLG_064,Rabi,2023,54,F,Secondary,1.53,7,341.26,0,0.097,0.564,Medium,7.11,Clayey,1.29,1.15,Agriculture,0.212,0.131,32.3,650.0,Medium,test,synthetic,1,"ndvi,soc_percent",2022-06-04 03:00:00,MODIS,MP-GWL
HH_03700,26.057318056128302,84.27900629862027,VLG_032,Rabi,2022,38,F,Primary,10.84,7,294.27,1,0.308,0.889,High,6.08,Sandy,1.28,0.59,Forest,0.75,0.319,34.6,825.6,Medium,train,synthetic,0,"age,txn_count",2022-06-04 04:00:00,Landsat-8,MP-GWL
HH_03701,26.392499841463188,83.28378145601647,VLG_058,Zaid,2024,50,M,Graduate+,1.17,10,511.33,0,0.516,0.574,Medium,6.57,Sandy,1.24,1.03,Water,0.405,0.308,23.3,451.2,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-04 05:00:00,Landsat-8,MP-GWL
HH_03702,24.58774850128794,78.22978733363809,VLG_032,Rabi,2025,19,F,Primary,1.6,13,1210.18,0,0.19,0.775,Medium,6.45,Clayey,1.54,0.91,Water,0.312,0.568,28.4,562.8,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-04 06:00:00,MODIS,BR-PTN
HH_03703,27.24054617507815,77.37254363657138,VLG_031,Rabi,2022,54,M,Graduate+,1.4,14,479.71,0,0.215,0.899,Medium,7.76,Loamy,1.12,0.81,Forest,0.615,0.338,32.1,720.4,High,validation,satellite,0,"ndvi,soc_percent",2022-06-04 07:00:00,MODIS,BR-PTN
HH_03704,27.735807314501237,77.62633612366074,VLG_058,Rabi,2025,36,M,Graduate+,3.25,9,425.17,0,0.429,0.355,Low,5.17,Loamy,1.3,0.88,Agriculture,0.461,0.327,24.3,582.5,Medium,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-04 08:00:00,Landsat-8,UP-KNP
HH_03705,27.424275588480022,80.04421039715213,VLG_091,Zaid,2023,45,M,Primary,0.62,7,596.54,0,0.314,0.196,Low,6.17,Loamy,1.31,0.85,Agriculture,0.386,0.471,29.2,592.3,Medium,train,synthetic,0,"age,txn_count",2022-06-04 09:00:00,Sentinel-2,MH-NGP
HH_03706,26.695334879696862,82.44049451228578,VLG_040,Zaid,2023,32,F,Primary,0.37,8,666.89,0,0.406,0.743,Medium,7.05,Sandy,1.37,0.4,Agriculture,0.695,0.527,38.4,207.8,Low,train,synthetic,1,"ndvi,soc_percent",2022-06-04 10:00:00,Landsat-8,MP-GWL
HH_03707,24.38732339862477,80.03219207182963,VLG_011,Zaid,2024,18,F,Secondary,2.81,12,813.55,0,0.063,0.912,Low,5.66,Clayey,1.26,0.71,Agriculture,0.877,0.699,32.0,567.8,High,train,synthetic,0,"age,txn_count",2022-06-04 11:00:00,MODIS,MP-GWL
HH_03708,24.40808021052816,75.67796395828113,VLG_072,Kharif,2025,60,F,None,1.07,5,2539.26,0,0.363,0.907,Low,7.2,Loamy,1.26,1.44,Barren,0.569,0.337,38.6,805.3,Low,train,synthetic,0,"ndvi,soc_percent",2022-06-04 12:00:00,Landsat-8,BR-PTN
HH_03709,27.81680160223019,82.2358070043998,VLG_010,Kharif,2025,45,F,Secondary,4.9,12,2983.26,0,0.322,0.451,High,6.51,Clayey,1.35,0.47,Forest,0.743,0.373,35.1,714.1,Medium,train,satellite,1,"psychometric_resilience,agri_input_spend",2022-06-04 13:00:00,MODIS,MP-GWL
HH_03710,23.05142247967846,83.05970128670954,VLG_096,Zaid,2022,52,M,Primary,2.07,8,840.59,1,0.146,0.667,Medium,6.39,Clayey,1.26,0.46,Agriculture,0.789,0.148,25.1,606.1,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-04 14:00:00,Landsat-8,UP-KNP
HH_03711,26.58024986621072,77.89497865119719,VLG_018,Rabi,2024,49,F,Secondary,1.66,15,1248.11,0,0.04,0.502,Medium,5.4,Clayey,1.23,0.66,Agriculture,0.539,0.33,28.1,450.1,Low,test,satellite,0,"age,txn_count",2022-06-04 15:00:00,MODIS,BR-PTN
HH_03712,26.53123081277631,81.64125739283351,VLG_053,Rabi,2024,45,M,None,0.15,9,132.04,0,0.376,0.288,Low,6.66,Loamy,1.41,1.37,Agriculture,0.554,0.171,32.1,569.9,Medium,test,synthetic,0,"age,txn_count",2022-06-04 16:00:00,MODIS,MH-NGP
HH_03713,26.113447704748985,79.26591901054394,VLG_056,Zaid,2025,26,M,Secondary,2.62,12,1848.15,0,0.458,0.452,Low,6.7,Loamy,1.2,0.53,Barren,0.703,0.464,34.3,342.4,Medium,test,satellite,1,"ndvi,soc_percent",2022-06-04 17:00:00,MODIS,MP-GWL
HH_03714,27.95054423043433,83.89119355727443,VLG_041,Rabi,2023,41,M,Primary,2.32,12,946.21,0,0.393,0.555,Medium,5.5,Sandy,1.23,0.65,Agriculture,0.848,0.492,33.6,739.8,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-06-04 18:00:00,MODIS,RJ-BHL
